id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,bentuk_kekerasan,jumlah_korban,satuan,tahun
1167,32,JAWA BARAT,3205,KABUPATEN GARUT,TRAFFICKING,1,ORANG,2023
1168,32,JAWA BARAT,3205,KABUPATEN GARUT,PENELANTARAN,1,ORANG,2023
1169,32,JAWA BARAT,3205,KABUPATEN GARUT,LAINNYA,20,ORANG,2023
1170,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,FISIK,24,ORANG,2023
1171,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PSIKIS,12,ORANG,2023
1172,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SEKSUAL,75,ORANG,2023
1173,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,EKSPLOITASI,0,ORANG,2023
1174,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TRAFFICKING,1,ORANG,2023
1175,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PENELANTARAN,8,ORANG,2023
1176,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAINNYA,18,ORANG,2023
1177,32,JAWA BARAT,3207,KABUPATEN CIAMIS,FISIK,0,ORANG,2023
1178,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PSIKIS,3,ORANG,2023
1179,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SEKSUAL,25,ORANG,2023
1180,32,JAWA BARAT,3207,KABUPATEN CIAMIS,EKSPLOITASI,1,ORANG,2023
1181,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TRAFFICKING,1,ORANG,2023
1182,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PENELANTARAN,0,ORANG,2023
1183,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAINNYA,0,ORANG,2023
1184,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,FISIK,17,ORANG,2023
1185,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PSIKIS,18,ORANG,2023
1186,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SEKSUAL,39,ORANG,2023
1187,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,EKSPLOITASI,0,ORANG,2023
1188,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TRAFFICKING,0,ORANG,2023
1189,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PENELANTARAN,4,ORANG,2023
1190,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAINNYA,4,ORANG,2023
1191,32,JAWA BARAT,3209,KABUPATEN CIREBON,FISIK,22,ORANG,2023
1192,32,JAWA BARAT,3209,KABUPATEN CIREBON,PSIKIS,33,ORANG,2023
1193,32,JAWA BARAT,3209,KABUPATEN CIREBON,SEKSUAL,54,ORANG,2023
1194,32,JAWA BARAT,3209,KABUPATEN CIREBON,EKSPLOITASI,4,ORANG,2023
1195,32,JAWA BARAT,3209,KABUPATEN CIREBON,TRAFFICKING,1,ORANG,2023
1196,32,JAWA BARAT,3209,KABUPATEN CIREBON,PENELANTARAN,10,ORANG,2023
1197,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAINNYA,3,ORANG,2023
1198,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,FISIK,6,ORANG,2023
1199,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PSIKIS,1,ORANG,2023
1200,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SEKSUAL,9,ORANG,2023
1201,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,EKSPLOITASI,0,ORANG,2023
1202,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TRAFFICKING,0,ORANG,2023
1203,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PENELANTARAN,0,ORANG,2023
1204,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAINNYA,1,ORANG,2023
1205,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,FISIK,19,ORANG,2023
1206,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PSIKIS,0,ORANG,2023
1207,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SEKSUAL,21,ORANG,2023
1208,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,EKSPLOITASI,0,ORANG,2023
1209,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TRAFFICKING,1,ORANG,2023
1210,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PENELANTARAN,0,ORANG,2023
1211,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAINNYA,3,ORANG,2023
1212,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,FISIK,15,ORANG,2023
1213,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PSIKIS,5,ORANG,2023
1214,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SEKSUAL,29,ORANG,2023
1215,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,EKSPLOITASI,6,ORANG,2023
1216,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TRAFFICKING,2,ORANG,2023
1217,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PENELANTARAN,4,ORANG,2023
1218,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAINNYA,6,ORANG,2023
1219,32,JAWA BARAT,3213,KABUPATEN SUBANG,FISIK,26,ORANG,2023
1220,32,JAWA BARAT,3213,KABUPATEN SUBANG,PSIKIS,6,ORANG,2023
1221,32,JAWA BARAT,3213,KABUPATEN SUBANG,SEKSUAL,54,ORANG,2023
1222,32,JAWA BARAT,3213,KABUPATEN SUBANG,EKSPLOITASI,0,ORANG,2023
1223,32,JAWA BARAT,3213,KABUPATEN SUBANG,TRAFFICKING,4,ORANG,2023
1224,32,JAWA BARAT,3213,KABUPATEN SUBANG,PENELANTARAN,2,ORANG,2023
1225,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAINNYA,0,ORANG,2023
1226,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,FISIK,5,ORANG,2023
1227,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PSIKIS,12,ORANG,2023
1228,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SEKSUAL,13,ORANG,2023
1229,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,EKSPLOITASI,0,ORANG,2023
1230,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TRAFFICKING,0,ORANG,2023
1231,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PENELANTARAN,0,ORANG,2023
1232,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAINNYA,0,ORANG,2023
1233,32,JAWA BARAT,3215,KABUPATEN KARAWANG,FISIK,33,ORANG,2023
1234,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PSIKIS,20,ORANG,2023
1235,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SEKSUAL,44,ORANG,2023
1236,32,JAWA BARAT,3215,KABUPATEN KARAWANG,EKSPLOITASI,1,ORANG,2023
1237,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TRAFFICKING,0,ORANG,2023
1238,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PENELANTARAN,12,ORANG,2023
1239,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAINNYA,20,ORANG,2023
1240,32,JAWA BARAT,3216,KABUPATEN BEKASI,FISIK,107,ORANG,2023
1241,32,JAWA BARAT,3216,KABUPATEN BEKASI,PSIKIS,106,ORANG,2023
1242,32,JAWA BARAT,3216,KABUPATEN BEKASI,SEKSUAL,110,ORANG,2023
1243,32,JAWA BARAT,3216,KABUPATEN BEKASI,EKSPLOITASI,13,ORANG,2023
1244,32,JAWA BARAT,3216,KABUPATEN BEKASI,TRAFFICKING,3,ORANG,2023
1245,32,JAWA BARAT,3216,KABUPATEN BEKASI,PENELANTARAN,12,ORANG,2023
1246,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAINNYA,199,ORANG,2023
1247,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,FISIK,21,ORANG,2023
1248,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PSIKIS,12,ORANG,2023
1249,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SEKSUAL,29,ORANG,2023
1250,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,EKSPLOITASI,0,ORANG,2023
1251,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TRAFFICKING,0,ORANG,2023
1252,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PENELANTARAN,3,ORANG,2023
1253,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAINNYA,8,ORANG,2023
1254,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,FISIK,4,ORANG,2023
1255,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PSIKIS,1,ORANG,2023
1256,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SEKSUAL,12,ORANG,2023
1257,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,EKSPLOITASI,0,ORANG,2023
1258,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TRAFFICKING,1,ORANG,2023
1259,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PENELANTARAN,7,ORANG,2023
1260,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LAINNYA,4,ORANG,2023
1261,32,JAWA BARAT,3271,KOTA BOGOR,FISIK,5,ORANG,2023
1262,32,JAWA BARAT,3271,KOTA BOGOR,PSIKIS,33,ORANG,2023
1263,32,JAWA BARAT,3271,KOTA BOGOR,SEKSUAL,38,ORANG,2023
1264,32,JAWA BARAT,3271,KOTA BOGOR,EKSPLOITASI,0,ORANG,2023
1265,32,JAWA BARAT,3271,KOTA BOGOR,TRAFFICKING,0,ORANG,2023
1266,32,JAWA BARAT,3271,KOTA BOGOR,PENELANTARAN,0,ORANG,2023
1267,32,JAWA BARAT,3271,KOTA BOGOR,LAINNYA,23,ORANG,2023
1268,32,JAWA BARAT,3272,KOTA SUKABUMI,FISIK,11,ORANG,2023
1269,32,JAWA BARAT,3272,KOTA SUKABUMI,PSIKIS,17,ORANG,2023
1270,32,JAWA BARAT,3272,KOTA SUKABUMI,SEKSUAL,20,ORANG,2023
1271,32,JAWA BARAT,3272,KOTA SUKABUMI,EKSPLOITASI,1,ORANG,2023
1272,32,JAWA BARAT,3272,KOTA SUKABUMI,TRAFFICKING,1,ORANG,2023
1273,32,JAWA BARAT,3272,KOTA SUKABUMI,PENELANTARAN,3,ORANG,2023
1274,32,JAWA BARAT,3272,KOTA SUKABUMI,LAINNYA,17,ORANG,2023
1275,32,JAWA BARAT,3273,KOTA BANDUNG,FISIK,129,ORANG,2023
1276,32,JAWA BARAT,3273,KOTA BANDUNG,PSIKIS,228,ORANG,2023
1277,32,JAWA BARAT,3273,KOTA BANDUNG,SEKSUAL,136,ORANG,2023
1278,32,JAWA BARAT,3273,KOTA BANDUNG,EKSPLOITASI,8,ORANG,2023
1279,32,JAWA BARAT,3273,KOTA BANDUNG,TRAFFICKING,8,ORANG,2023
1280,32,JAWA BARAT,3273,KOTA BANDUNG,PENELANTARAN,71,ORANG,2023
1281,32,JAWA BARAT,3273,KOTA BANDUNG,LAINNYA,37,ORANG,2023
1282,32,JAWA BARAT,3274,KOTA CIREBON,FISIK,3,ORANG,2023
1283,32,JAWA BARAT,3274,KOTA CIREBON,PSIKIS,3,ORANG,2023
1284,32,JAWA BARAT,3274,KOTA CIREBON,SEKSUAL,7,ORANG,2023
1285,32,JAWA BARAT,3274,KOTA CIREBON,EKSPLOITASI,0,ORANG,2023
1286,32,JAWA BARAT,3274,KOTA CIREBON,TRAFFICKING,0,ORANG,2023
1287,32,JAWA BARAT,3274,KOTA CIREBON,PENELANTARAN,0,ORANG,2023
1288,32,JAWA BARAT,3274,KOTA CIREBON,LAINNYA,0,ORANG,2023
1289,32,JAWA BARAT,3275,KOTA BEKASI,FISIK,0,ORANG,2023
1290,32,JAWA BARAT,3275,KOTA BEKASI,PSIKIS,0,ORANG,2023
1291,32,JAWA BARAT,3275,KOTA BEKASI,SEKSUAL,0,ORANG,2023
1292,32,JAWA BARAT,3275,KOTA BEKASI,EKSPLOITASI,0,ORANG,2023
1293,32,JAWA BARAT,3275,KOTA BEKASI,TRAFFICKING,0,ORANG,2023
1294,32,JAWA BARAT,3275,KOTA BEKASI,PENELANTARAN,0,ORANG,2023
1295,32,JAWA BARAT,3275,KOTA BEKASI,LAINNYA,0,ORANG,2023
1296,32,JAWA BARAT,3276,KOTA DEPOK,FISIK,39,ORANG,2023
1297,32,JAWA BARAT,3276,KOTA DEPOK,PSIKIS,39,ORANG,2023
1298,32,JAWA BARAT,3276,KOTA DEPOK,SEKSUAL,51,ORANG,2023
1299,32,JAWA BARAT,3276,KOTA DEPOK,EKSPLOITASI,4,ORANG,2023
1300,32,JAWA BARAT,3276,KOTA DEPOK,TRAFFICKING,0,ORANG,2023
1301,32,JAWA BARAT,3276,KOTA DEPOK,PENELANTARAN,13,ORANG,2023
1302,32,JAWA BARAT,3276,KOTA DEPOK,LAINNYA,19,ORANG,2023
1303,32,JAWA BARAT,3277,KOTA CIMAHI,FISIK,22,ORANG,2023
1304,32,JAWA BARAT,3277,KOTA CIMAHI,PSIKIS,17,ORANG,2023
1305,32,JAWA BARAT,3277,KOTA CIMAHI,SEKSUAL,16,ORANG,2023
1306,32,JAWA BARAT,3277,KOTA CIMAHI,EKSPLOITASI,1,ORANG,2023
1307,32,JAWA BARAT,3277,KOTA CIMAHI,TRAFFICKING,0,ORANG,2023
1308,32,JAWA BARAT,3277,KOTA CIMAHI,PENELANTARAN,9,ORANG,2023
1309,32,JAWA BARAT,3277,KOTA CIMAHI,LAINNYA,4,ORANG,2023
1310,32,JAWA BARAT,3278,KOTA TASIKMALAYA,FISIK,1,ORANG,2023
1311,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PSIKIS,4,ORANG,2023
1312,32,JAWA BARAT,3278,KOTA TASIKMALAYA,SEKSUAL,2,ORANG,2023
1313,32,JAWA BARAT,3278,KOTA TASIKMALAYA,EKSPLOITASI,0,ORANG,2023
1314,32,JAWA BARAT,3278,KOTA TASIKMALAYA,TRAFFICKING,0,ORANG,2023
1315,32,JAWA BARAT,3278,KOTA TASIKMALAYA,PENELANTARAN,0,ORANG,2023
1316,32,JAWA BARAT,3278,KOTA TASIKMALAYA,LAINNYA,2,ORANG,2023
1317,32,JAWA BARAT,3279,KOTA BANJAR,FISIK,1,ORANG,2023
1318,32,JAWA BARAT,3279,KOTA BANJAR,PSIKIS,1,ORANG,2023
1319,32,JAWA BARAT,3279,KOTA BANJAR,SEKSUAL,2,ORANG,2023
1320,32,JAWA BARAT,3279,KOTA BANJAR,EKSPLOITASI,0,ORANG,2023
1321,32,JAWA BARAT,3279,KOTA BANJAR,TRAFFICKING,0,ORANG,2023
1322,32,JAWA BARAT,3279,KOTA BANJAR,PENELANTARAN,0,ORANG,2023
1323,32,JAWA BARAT,3279,KOTA BANJAR,LAINNYA,3,ORANG,2023
1324,32,JAWA BARAT,3201,KABUPATEN BOGOR,FISIK,1,ORANG,2024
1325,32,JAWA BARAT,3201,KABUPATEN BOGOR,PSIKIS,1,ORANG,2024
1326,32,JAWA BARAT,3201,KABUPATEN BOGOR,SEKSUAL,0,ORANG,2024
1327,32,JAWA BARAT,3201,KABUPATEN BOGOR,EKSPLOITASI,0,ORANG,2024
1328,32,JAWA BARAT,3201,KABUPATEN BOGOR,TRAFFICKING,0,ORANG,2024
1329,32,JAWA BARAT,3201,KABUPATEN BOGOR,PENELANTARAN,0,ORANG,2024
1330,32,JAWA BARAT,3201,KABUPATEN BOGOR,LAINNYA,0,ORANG,2024
1331,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,FISIK,0,ORANG,2024
1332,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PSIKIS,0,ORANG,2024
1333,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,SEKSUAL,0,ORANG,2024
1334,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,EKSPLOITASI,0,ORANG,2024
1335,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,TRAFFICKING,0,ORANG,2024
1336,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,PENELANTARAN,0,ORANG,2024
1337,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,LAINNYA,0,ORANG,2024
1338,32,JAWA BARAT,3203,KABUPATEN CIANJUR,FISIK,4,ORANG,2024
1339,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PSIKIS,1,ORANG,2024
1340,32,JAWA BARAT,3203,KABUPATEN CIANJUR,SEKSUAL,12,ORANG,2024
1341,32,JAWA BARAT,3203,KABUPATEN CIANJUR,EKSPLOITASI,0,ORANG,2024
1342,32,JAWA BARAT,3203,KABUPATEN CIANJUR,TRAFFICKING,1,ORANG,2024
1343,32,JAWA BARAT,3203,KABUPATEN CIANJUR,PENELANTARAN,0,ORANG,2024
1344,32,JAWA BARAT,3203,KABUPATEN CIANJUR,LAINNYA,1,ORANG,2024
1345,32,JAWA BARAT,3204,KABUPATEN BANDUNG,FISIK,0,ORANG,2024
1346,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PSIKIS,1,ORANG,2024
1347,32,JAWA BARAT,3204,KABUPATEN BANDUNG,SEKSUAL,7,ORANG,2024
1348,32,JAWA BARAT,3204,KABUPATEN BANDUNG,EKSPLOITASI,0,ORANG,2024
1349,32,JAWA BARAT,3204,KABUPATEN BANDUNG,TRAFFICKING,0,ORANG,2024
1350,32,JAWA BARAT,3204,KABUPATEN BANDUNG,PENELANTARAN,0,ORANG,2024
1351,32,JAWA BARAT,3204,KABUPATEN BANDUNG,LAINNYA,1,ORANG,2024
1352,32,JAWA BARAT,3205,KABUPATEN GARUT,FISIK,2,ORANG,2024
1353,32,JAWA BARAT,3205,KABUPATEN GARUT,PSIKIS,0,ORANG,2024
1354,32,JAWA BARAT,3205,KABUPATEN GARUT,SEKSUAL,7,ORANG,2024
1355,32,JAWA BARAT,3205,KABUPATEN GARUT,EKSPLOITASI,0,ORANG,2024
1356,32,JAWA BARAT,3205,KABUPATEN GARUT,TRAFFICKING,0,ORANG,2024
1357,32,JAWA BARAT,3205,KABUPATEN GARUT,PENELANTARAN,1,ORANG,2024
1358,32,JAWA BARAT,3205,KABUPATEN GARUT,LAINNYA,1,ORANG,2024
1359,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,FISIK,1,ORANG,2024
1360,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PSIKIS,1,ORANG,2024
1361,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,SEKSUAL,9,ORANG,2024
1362,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,EKSPLOITASI,0,ORANG,2024
1363,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,TRAFFICKING,2,ORANG,2024
1364,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,PENELANTARAN,0,ORANG,2024
1365,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,LAINNYA,1,ORANG,2024
1366,32,JAWA BARAT,3207,KABUPATEN CIAMIS,FISIK,1,ORANG,2024
1367,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PSIKIS,1,ORANG,2024
1368,32,JAWA BARAT,3207,KABUPATEN CIAMIS,SEKSUAL,2,ORANG,2024
1369,32,JAWA BARAT,3207,KABUPATEN CIAMIS,EKSPLOITASI,0,ORANG,2024
1370,32,JAWA BARAT,3207,KABUPATEN CIAMIS,TRAFFICKING,0,ORANG,2024
1371,32,JAWA BARAT,3207,KABUPATEN CIAMIS,PENELANTARAN,0,ORANG,2024
1372,32,JAWA BARAT,3207,KABUPATEN CIAMIS,LAINNYA,0,ORANG,2024
1373,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,FISIK,0,ORANG,2024
1374,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PSIKIS,0,ORANG,2024
1375,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,SEKSUAL,0,ORANG,2024
1376,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,EKSPLOITASI,0,ORANG,2024
1377,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,TRAFFICKING,0,ORANG,2024
1378,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,PENELANTARAN,0,ORANG,2024
1379,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,LAINNYA,0,ORANG,2024
1380,32,JAWA BARAT,3209,KABUPATEN CIREBON,FISIK,1,ORANG,2024
1381,32,JAWA BARAT,3209,KABUPATEN CIREBON,PSIKIS,4,ORANG,2024
1382,32,JAWA BARAT,3209,KABUPATEN CIREBON,SEKSUAL,6,ORANG,2024
1383,32,JAWA BARAT,3209,KABUPATEN CIREBON,EKSPLOITASI,0,ORANG,2024
1384,32,JAWA BARAT,3209,KABUPATEN CIREBON,TRAFFICKING,0,ORANG,2024
1385,32,JAWA BARAT,3209,KABUPATEN CIREBON,PENELANTARAN,0,ORANG,2024
1386,32,JAWA BARAT,3209,KABUPATEN CIREBON,LAINNYA,0,ORANG,2024
1387,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,FISIK,0,ORANG,2024
1388,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PSIKIS,0,ORANG,2024
1389,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,SEKSUAL,0,ORANG,2024
1390,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,EKSPLOITASI,0,ORANG,2024
1391,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,TRAFFICKING,0,ORANG,2024
1392,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,PENELANTARAN,0,ORANG,2024
1393,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,LAINNYA,0,ORANG,2024
1394,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,FISIK,0,ORANG,2024
1395,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PSIKIS,0,ORANG,2024
1396,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,SEKSUAL,0,ORANG,2024
1397,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,EKSPLOITASI,0,ORANG,2024
1398,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,TRAFFICKING,0,ORANG,2024
1399,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,PENELANTARAN,0,ORANG,2024
1400,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,LAINNYA,0,ORANG,2024
1401,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,FISIK,1,ORANG,2024
1402,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PSIKIS,0,ORANG,2024
1403,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,SEKSUAL,5,ORANG,2024
1404,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,EKSPLOITASI,0,ORANG,2024
1405,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,TRAFFICKING,2,ORANG,2024
1406,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,PENELANTARAN,0,ORANG,2024
1407,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,LAINNYA,0,ORANG,2024
1408,32,JAWA BARAT,3213,KABUPATEN SUBANG,FISIK,2,ORANG,2024
1409,32,JAWA BARAT,3213,KABUPATEN SUBANG,PSIKIS,2,ORANG,2024
1410,32,JAWA BARAT,3213,KABUPATEN SUBANG,SEKSUAL,6,ORANG,2024
1411,32,JAWA BARAT,3213,KABUPATEN SUBANG,EKSPLOITASI,0,ORANG,2024
1412,32,JAWA BARAT,3213,KABUPATEN SUBANG,TRAFFICKING,1,ORANG,2024
1413,32,JAWA BARAT,3213,KABUPATEN SUBANG,PENELANTARAN,0,ORANG,2024
1414,32,JAWA BARAT,3213,KABUPATEN SUBANG,LAINNYA,0,ORANG,2024
1415,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,FISIK,0,ORANG,2024
1416,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PSIKIS,0,ORANG,2024
1417,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,SEKSUAL,0,ORANG,2024
1418,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,EKSPLOITASI,0,ORANG,2024
1419,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,TRAFFICKING,0,ORANG,2024
1420,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,PENELANTARAN,0,ORANG,2024
1421,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,LAINNYA,0,ORANG,2024
1422,32,JAWA BARAT,3215,KABUPATEN KARAWANG,FISIK,4,ORANG,2024
1423,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PSIKIS,2,ORANG,2024
1424,32,JAWA BARAT,3215,KABUPATEN KARAWANG,SEKSUAL,3,ORANG,2024
1425,32,JAWA BARAT,3215,KABUPATEN KARAWANG,EKSPLOITASI,0,ORANG,2024
1426,32,JAWA BARAT,3215,KABUPATEN KARAWANG,TRAFFICKING,0,ORANG,2024
1427,32,JAWA BARAT,3215,KABUPATEN KARAWANG,PENELANTARAN,0,ORANG,2024
1428,32,JAWA BARAT,3215,KABUPATEN KARAWANG,LAINNYA,3,ORANG,2024
1429,32,JAWA BARAT,3216,KABUPATEN BEKASI,FISIK,6,ORANG,2024
1430,32,JAWA BARAT,3216,KABUPATEN BEKASI,PSIKIS,2,ORANG,2024
1431,32,JAWA BARAT,3216,KABUPATEN BEKASI,SEKSUAL,19,ORANG,2024
1432,32,JAWA BARAT,3216,KABUPATEN BEKASI,EKSPLOITASI,0,ORANG,2024
1433,32,JAWA BARAT,3216,KABUPATEN BEKASI,TRAFFICKING,1,ORANG,2024
1434,32,JAWA BARAT,3216,KABUPATEN BEKASI,PENELANTARAN,0,ORANG,2024
1435,32,JAWA BARAT,3216,KABUPATEN BEKASI,LAINNYA,30,ORANG,2024
1436,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,FISIK,0,ORANG,2024
1437,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PSIKIS,2,ORANG,2024
1438,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,SEKSUAL,1,ORANG,2024
1439,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,EKSPLOITASI,0,ORANG,2024
1440,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,TRAFFICKING,0,ORANG,2024
1441,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,PENELANTARAN,1,ORANG,2024
1442,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,LAINNYA,0,ORANG,2024
1443,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,FISIK,0,ORANG,2024
1444,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PSIKIS,0,ORANG,2024
1445,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,SEKSUAL,0,ORANG,2024
1446,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,EKSPLOITASI,0,ORANG,2024
1447,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,TRAFFICKING,0,ORANG,2024
1448,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,PENELANTARAN,0,ORANG,2024
1449,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,LAINNYA,0,ORANG,2024
1450,32,JAWA BARAT,3271,KOTA BOGOR,FISIK,7,ORANG,2024
1451,32,JAWA BARAT,3271,KOTA BOGOR,PSIKIS,7,ORANG,2024
